date,category,product,units_sold,revenue,product_price,promo_flag,is_holiday_season,category_popularity_30d
2022-10-16,Groceries,Organic Cereal,421,2164.47,5.14,1,0,1.06
2022-10-16,Clothing,Running Shoes,100,5787.37,57.87,1,0,1.17
2022-10-16,Books,Business Book,130,3204.36,24.65,1,0,0.89
2022-10-16,Furniture,Office Chair,11,1348.5,122.59,1,0,0.94
2022-10-16,Toys,Building Blocks,92,3050.07,33.15,1,0,0.97
2022-10-16,Sports,Yoga Mat,59,2445.95,41.46,1,0,0.88
2022-10-16,Beauty,Face Serum,262,5240.66,20.0,1,0,0.95
2022-10-17,Electronics,Smart Speaker,8,1192.36,149.04,0,0,1.1
2022-10-17,Groceries,Organic Cereal,347,1635.48,4.71,0,0,0.92
2022-10-17,Clothing,Running Shoes,69,4158.79,60.27,0,0,0.99
2022-10-17,Books,Business Book,117,2502.96,21.39,0,0,0.97
2022-10-17,Furniture,Office Chair,9,1138.0,126.44,0,0,0.81
2022-10-17,Toys,Building Blocks,54,2098.69,38.86,0,0,1.11
2022-10-17,Sports,Yoga Mat,43,1887.73,43.9,0,0,1.05
2022-10-17,Beauty,Face Serum,180,3681.97,20.46,0,0,1.15
2022-10-18,Electronics,Smart Speaker,9,1354.74,150.53,0,0,0.81
2022-10-18,Groceries,Organic Cereal,333,1696.59,5.09,0,0,1.06
2022-10-18,Clothing,Running Shoes,67,3722.1,55.55,0,0,0.92
2022-10-18,Books,Business Book,104,2597.19,24.97,0,0,1.07
2022-10-18,Furniture,Office Chair,6,754.92,125.82,0,0,1.0
2022-10-18,Toys,Building Blocks,58,1940.77,33.46,0,0,0.95
2022-10-18,Sports,Yoga Mat,46,2226.64,48.41,0,0,1.0
2022-10-18,Beauty,Face Serum,188,3585.04,19.07,0,0,0.9
2022-10-19,Electronics,Smart Speaker,16,2253.43,140.84,1,0,0.98
2022-10-19,Groceries,Organic Cereal,431,2143.68,4.97,1,0,0.87
2022-10-19,Clothing,Running Shoes,103,6335.39,61.51,1,0,1.1
2022-10-19,Books,Business Book,125,3029.97,24.24,1,0,0.96
2022-10-19,Furniture,Office Chair,12,1452.71,121.06,1,0,0.99
2022-10-19,Toys,Building Blocks,79,2807.85,35.54,1,0,1.22
2022-10-19,Sports,Yoga Mat,51,2335.4,45.79,1,0,0.98
2022-10-19,Beauty,Face Serum,210,4364.04,20.78,1,0,0.97
2022-10-20,Electronics,Smart Speaker,12,1748.35,145.7,1,0,1.05
2022-10-20,Groceries,Organic Cereal,438,2082.17,4.75,1,0,1.08
2022-10-20,Clothing,Running Shoes,83,5511.03,66.4,1,0,0.89
2022-10-20,Books,Business Book,111,2790.23,25.14,1,0,0.92
2022-10-20,Furniture,Office Chair,16,2023.76,126.49,1,0,0.88
2022-10-20,Toys,Building Blocks,84,2669.7,31.78,1,0,1.04
2022-10-20,Sports,Yoga Mat,63,2639.06,41.89,1,0,0.99
2022-10-20,Beauty,Face Serum,235,4654.07,19.8,1,0,1.08
2022-10-21,Electronics,Smart Speaker,16,2317.23,144.83,0,0,0.98
2022-10-21,Groceries,Organic Cereal,382,1744.46,4.57,0,0,0.99
2022-10-21,Clothing,Running Shoes,64,3876.18,60.57,0,0,1.0
2022-10-21,Books,Business Book,105,2539.81,24.19,0,0,1.05
2022-10-21,Furniture,Office Chair,13,1602.82,123.29,0,0,1.04
2022-10-21,Toys,Building Blocks,73,2584.9,35.41,0,0,0.92
2022-10-21,Sports,Yoga Mat,35,1528.33,43.67,0,0,0.82
2022-10-21,Beauty,Face Serum,206,3984.67,19.34,0,0,0.98
2022-10-22,Electronics,Smart Speaker,16,2494.09,155.88,0,0,0.92
2022-10-22,Groceries,Organic Cereal,397,2027.27,5.11,0,0,1.01
2022-10-22,Clothing,Running Shoes,82,5196.02,63.37,0,0,1.06
2022-10-22,Books,Business Book,111,2871.16,25.87,0,0,0.89
2022-10-22,Furniture,Office Chair,9,1031.69,114.63,0,0,0.85
2022-10-22,Toys,Building Blocks,63,2249.54,35.71,0,0,0.99
2022-10-22,Sports,Yoga Mat,48,1958.89,40.81,0,0,1.12
2022-10-22,Beauty,Face Serum,200,3922.57,19.61,0,0,0.98
2022-10-23,Electronics,Smart Speaker,11,1758.17,159.83,0,0,1.17
2022-10-23,Groceries,Organic Cereal,397,1896.24,4.78,0,0,1.1
2022-10-23,Clothing,Running Shoes,69,4612.02,66.84,0,0,0.76
2022-10-23,Books,Business Book,93,2268.43,24.39,0,0,1.09
2022-10-23,Furniture,Office Chair,8,965.54,120.69,0,0,0.99
2022-10-23,Toys,Building Blocks,67,2296.57,34.28,0,0,0.84
2022-10-23,Sports,Yoga Mat,56,2340.61,41.8,0,0,1.0
2022-10-23,Beauty,Face Serum,192,3788.22,19.73,0,0,1.11
2022-10-24,Electronics,Smart Speaker,9,1378.45,153.16,0,0,0.95
2022-10-24,Groceries,Organic Cereal,437,1865.22,4.27,0,0,1.03
2022-10-24,Clothing,Running Shoes,63,4023.83,63.87,0,0,1.13
2022-10-24,Books,Business Book,71,1839.24,25.9,0,0,0.94
2022-10-24,Furniture,Office Chair,13,1475.03,113.46,0,0,0.91
2022-10-24,Toys,Building Blocks,58,1930.3,33.28,0,0,1.1
2022-10-24,Sports,Yoga Mat,55,2365.12,43.0,0,0,1.01
2022-10-24,Beauty,Face Serum,159,3268.41,20.56,0,0,1.29
2022-10-25,Electronics,Smart Speaker,16,2366.69,147.92,0,0,0.95
2022-10-25,Groceries,Organic Cereal,352,1677.79,4.77,0,0,1.05
2022-10-25,Clothing,Running Shoes,71,4120.35,58.03,0,0,1.0
2022-10-25,Books,Business Book,85,2060.16,24.24,0,0,1.04
2022-10-25,Furniture,Office Chair,5,547.95,109.59,0,0,0.81
2022-10-25,Toys,Building Blocks,55,2006.81,36.49,0,0,0.9
2022-10-25,Sports,Yoga Mat,51,2383.53,46.74,0,0,0.88
2022-10-25,Beauty,Face Serum,160,3144.03,19.65,0,0,0.89
2022-10-26,Electronics,Smart Speaker,10,1551.7,155.17,0,0,0.89
2022-10-26,Groceries,Organic Cereal,319,1768.13,5.54,0,0,1.01
2022-10-26,Clothing,Running Shoes,53,3082.83,58.17,0,0,0.87
2022-10-26,Books,Business Book,77,2077.05,26.97,0,0,0.98
2022-10-26,Furniture,Office Chair,18,2205.28,122.52,0,0,0.88
2022-10-26,Toys,Building Blocks,62,2353.57,37.96,0,0,0.9
2022-10-26,Sports,Yoga Mat,50,2138.06,42.76,0,0,0.87
2022-10-26,Beauty,Face Serum,161,3142.98,19.52,0,0,1.04
2022-10-27,Electronics,Smart Speaker,16,2295.84,143.49,0,0,0.86
2022-10-27,Groceries,Organic Cereal,385,1958.5,5.09,0,0,1.05
2022-10-27,Clothing,Running Shoes,67,4053.76,60.5,0,0,1.07
2022-10-27,Books,Business Book,84,2195.16,26.13,0,0,1.08
2022-10-27,Furniture,Office Chair,5,607.27,121.45,0,0,1.03
2022-10-27,Toys,Building Blocks,53,1868.63,35.26,0,0,1.03
2022-10-27,Sports,Yoga Mat,50,2234.7,44.69,0,0,1.12
2022-10-27,Beauty,Face Serum,195,3609.41,18.51,0,0,0.87
2022-10-28,Electronics,Smart Speaker,14,2098.84,149.92,1,0,1.12
2022-10-28,Groceries,Organic Cereal,386,2015.71,5.22,1,0,1.0
2022-10-28,Clothing,Running Shoes,61,3903.61,63.99,1,0,1.04
2022-10-28,Books,Business Book,101,2561.86,25.36,1,0,0.98
2022-10-28,Furniture,Office Chair,10,1150.14,115.01,1,0,1.16
2022-10-28,Toys,Building Blocks,77,2786.38,36.19,1,0,1.03
2022-10-28,Sports,Yoga Mat,67,2901.48,43.31,1,0,1.07
2022-10-28,Beauty,Face Serum,236,4484.46,19.0,1,0,0.92
2022-10-29,Electronics,Smart Speaker,7,995.37,142.2,1,0,0.9
2022-10-29,Groceries,Organic Cereal,511,2319.18,4.54,1,0,0.89
2022-10-29,Clothing,Running Shoes,89,5607.11,63.0,1,0,0.93
2022-10-29,Books,Business Book,118,3025.31,25.64,1,0,0.82
2022-10-29,Furniture,Office Chair,12,1411.53,117.63,1,0,0.96
2022-10-29,Toys,Building Blocks,84,3054.45,36.36,1,0,1.0
2022-10-29,Sports,Yoga Mat,48,2182.38,45.47,1,0,0.93
2022-10-29,Beauty,Face Serum,226,4324.34,19.13,1,0,1.08
2022-10-30,Electronics,Smart Speaker,19,2718.1,143.06,1,0,1.06
2022-10-30,Groceries,Organic Cereal,515,2554.36,4.96,1,0,1.11
2022-10-30,Clothing,Running Shoes,104,6338.43,60.95,1,0,0.97
2022-10-30,Books,Business Book,114,2610.19,22.9,1,0,1.14
2022-10-30,Furniture,Office Chair,21,2429.93,115.71,1,0,0.96
2022-10-30,Toys,Building Blocks,67,2427.77,36.24,1,0,1.03
2022-10-30,Sports,Yoga Mat,63,2879.51,45.71,1,0,1.27
2022-10-30,Beauty,Face Serum,243,4671.8,19.23,1,0,1.08
2022-10-31,Electronics,Smart Speaker,7,1007.92,143.99,0,0,0.86
2022-10-31,Groceries,Organic Cereal,343,1760.88,5.13,0,0,1.05
2022-10-31,Clothing,Running Shoes,65,4060.62,62.47,0,0,0.87
2022-10-31,Books,Business Book,111,2588.86,23.32,0,0,0.86
2022-10-31,Furniture,Office Chair,13,1478.39,113.72,0,0,1.1
2022-10-31,Toys,Building Blocks,63,2179.05,34.59,0,0,1.09
2022-10-31,Sports,Yoga Mat,45,2088.66,46.41,0,0,0.93
2022-10-31,Beauty,Face Serum,161,3183.62,19.77,0,0,0.93
2022-11-01,Electronics,Smart Speaker,14,2169.95,155.0,0,1,1.04
2022-11-01,Groceries,Organic Cereal,407,2128.84,5.23,0,1,0.96
2022-11-01,Clothing,Running Shoes,95,5389.98,56.74,0,1,1.23
2022-11-01,Books,Business Book,132,3171.61,24.03,0,1,0.91
2022-11-01,Furniture,Office Chair,15,1737.11,115.81,0,1,1.02
2022-11-01,Toys,Building Blocks,77,2732.82,35.49,0,1,0.86
2022-11-01,Sports,Yoga Mat,52,2238.54,43.05,0,1,1.11
2022-11-01,Beauty,Face Serum,200,3937.43,19.69,0,1,1.03
2022-11-02,Electronics,Smart Speaker,12,1846.85,153.9,0,1,0.9
2022-11-02,Groceries,Organic Cereal,468,2367.56,5.06,0,1,0.8
2022-11-02,Clothing,Running Shoes,96,5952.05,62.0,0,1,0.96
2022-11-02,Books,Business Book,121,3071.29,25.38,0,1,0.98
2022-11-02,Furniture,Office Chair,10,1181.82,118.18,0,1,1.08
2022-11-02,Toys,Building Blocks,69,2266.98,32.85,0,1,1.13
2022-11-02,Sports,Yoga Mat,57,2691.1,47.21,0,1,1.03
2022-11-02,Beauty,Face Serum,239,5044.98,21.11,0,1,0.86
2022-11-03,Electronics,Smart Speaker,19,2916.44,153.5,0,1,1.02
2022-11-03,Groceries,Organic Cereal,472,2250.95,4.77,0,1,1.04
2022-11-03,Clothing,Running Shoes,72,4727.17,65.66,0,1,0.92
2022-11-03,Books,Business Book,129,2961.93,22.96,0,1,0.91
2022-11-03,Furniture,Office Chair,9,1025.66,113.96,0,1,1.12
2022-11-03,Toys,Building Blocks,68,2353.62,34.61,0,1,1.21
2022-11-03,Sports,Yoga Mat,68,3012.63,44.3,0,1,0.83
2022-11-03,Beauty,Face Serum,222,4735.85,21.33,0,1,0.96
2022-11-04,Electronics,Smart Speaker,18,2901.79,161.21,0,1,1.0
2022-11-04,Groceries,Organic Cereal,393,2165.96,5.51,0,1,1.21
2022-11-04,Clothing,Running Shoes,91,5179.04,56.91,0,1,1.01
2022-11-04,Books,Business Book,119,3079.29,25.88,0,1,1.04
2022-11-04,Furniture,Office Chair,11,1248.26,113.48,0,1,0.9
2022-11-04,Toys,Building Blocks,79,2641.02,33.43,0,1,0.91
2022-11-04,Sports,Yoga Mat,52,2367.15,45.52,0,1,1.22
2022-11-04,Beauty,Face Serum,223,4192.24,18.8,0,1,0.99
2022-11-05,Electronics,Smart Speaker,18,2437.46,135.41,0,1,1.01
2022-11-05,Groceries,Organic Cereal,479,2412.99,5.04,0,1,1.1
2022-11-05,Clothing,Running Shoes,86,5285.45,61.46,0,1,0.89
2022-11-05,Books,Business Book,146,3454.94,23.66,0,1,1.11
2022-11-05,Furniture,Office Chair,15,1883.14,125.54,0,1,0.99
2022-11-05,Toys,Building Blocks,89,3212.48,36.1,0,1,1.08
2022-11-05,Sports,Yoga Mat,76,3159.44,41.57,0,1,0.88
2022-11-05,Beauty,Face Serum,261,5100.65,19.54,0,1,1.11
2022-11-06,Electronics,Smart Speaker,13,2022.0,155.54,0,1,1.14
2022-11-06,Groceries,Organic Cereal,496,2417.65,4.87,0,1,0.91
2022-11-06,Clothing,Running Shoes,92,5379.41,58.47,0,1,0.95
2022-11-06,Books,Business Book,120,2962.96,24.69,0,1,1.09
2022-11-06,Furniture,Office Chair,11,1318.42,119.86,0,1,1.04
2022-11-06,Toys,Building Blocks,92,3130.08,34.02,0,1,0.93
2022-11-06,Sports,Yoga Mat,56,2594.91,46.34,0,1,1.11
2022-11-06,Beauty,Face Serum,224,4629.96,20.67,0,1,1.02
2022-11-07,Electronics,Smart Speaker,21,2932.37,139.64,0,1,0.97
2022-11-07,Groceries,Organic Cereal,524,2389.92,4.56,0,1,0.84
2022-11-07,Clothing,Running Shoes,94,5034.51,53.56,0,1,1.15
2022-11-07,Books,Business Book,110,2763.14,25.12,0,1,0.8
2022-11-07,Furniture,Office Chair,13,1532.24,117.86,0,1,0.99
2022-11-07,Toys,Building Blocks,77,2646.55,34.37,0,1,0.94
2022-11-07,Sports,Yoga Mat,57,2530.32,44.39,0,1,0.84
2022-11-07,Beauty,Face Serum,233,4691.01,20.13,0,1,0.9
2022-11-08,Electronics,Smart Speaker,15,2198.49,146.57,0,1,1.1
2022-11-08,Groceries,Organic Cereal,481,2253.18,4.68,0,1,1.12
2022-11-08,Clothing,Running Shoes,102,6549.51,64.21,0,1,0.95
2022-11-08,Books,Business Book,104,2556.65,24.58,0,1,1.03
2022-11-08,Furniture,Office Chair,14,1578.74,112.77,0,1,1.0
2022-11-08,Toys,Building Blocks,79,3073.81,38.91,0,1,0.94
2022-11-08,Sports,Yoga Mat,49,2186.4,44.62,0,1,0.99
2022-11-08,Beauty,Face Serum,185,3882.5,20.99,0,1,1.04
2022-11-09,Electronics,Smart Speaker,15,2238.09,149.21,0,1,1.13
2022-11-09,Groceries,Organic Cereal,424,2205.33,5.2,0,1,1.03
2022-11-09,Clothing,Running Shoes,85,5377.26,63.26,0,1,0.94
2022-11-09,Books,Business Book,125,2993.92,23.95,0,1,0.98
2022-11-09,Furniture,Office Chair,10,1165.51,116.55,0,1,1.2
2022-11-09,Toys,Building Blocks,84,2965.55,35.3,0,1,1.02
2022-11-09,Sports,Yoga Mat,56,2581.15,46.09,0,1,1.15
2022-11-09,Beauty,Face Serum,225,4664.15,20.73,0,1,1.08
2022-11-10,Electronics,Smart Speaker,21,3236.96,154.14,0,1,0.93
2022-11-10,Groceries,Organic Cereal,514,2478.92,4.82,0,1,1.09
2022-11-10,Clothing,Running Shoes,98,6303.51,64.32,0,1,1.04
2022-11-10,Books,Business Book,144,3612.85,25.09,0,1,0.99
2022-11-10,Furniture,Office Chair,4,512.72,128.18,0,1,0.94
2022-11-10,Toys,Building Blocks,82,2771.35,33.8,0,1,1.13
2022-11-10,Sports,Yoga Mat,72,3144.13,43.67,0,1,0.83
2022-11-10,Beauty,Face Serum,199,3967.65,19.94,0,1,0.85
2022-11-11,Electronics,Smart Speaker,17,2491.03,146.53,0,1,0.99
2022-11-11,Groceries,Organic Cereal,512,2457.47,4.8,0,1,1.04
2022-11-11,Clothing,Running Shoes,89,5636.47,63.33,0,1,1.16
2022-11-11,Books,Business Book,118,3101.38,26.28,0,1,0.92
2022-11-11,Furniture,Office Chair,9,1142.84,126.98,0,1,0.97
2022-11-11,Toys,Building Blocks,79,3095.18,39.18,0,1,0.98
2022-11-11,Sports,Yoga Mat,65,2524.1,38.83,0,1,1.02
2022-11-11,Beauty,Face Serum,247,4715.18,19.09,0,1,1.09
2022-11-12,Electronics,Smart Speaker,13,1913.25,147.17,0,1,0.97
2022-11-12,Groceries,Organic Cereal,450,2289.84,5.09,0,1,1.05
2022-11-12,Clothing,Running Shoes,103,6117.74,59.4,0,1,1.16
2022-11-12,Books,Business Book,144,3617.95,25.12,0,1,0.98
2022-11-12,Furniture,Office Chair,14,1760.08,125.72,0,1,0.79
2022-11-12,Toys,Building Blocks,84,3099.93,36.9,0,1,0.79
2022-11-12,Sports,Yoga Mat,65,3150.63,48.47,0,1,0.86
2022-11-12,Beauty,Face Serum,270,5407.96,20.03,0,1,0.85
2022-11-13,Electronics,Smart Speaker,17,2444.63,143.8,0,1,1.05
2022-11-13,Groceries,Organic Cereal,531,2578.47,4.86,0,1,1.09
2022-11-13,Clothing,Running Shoes,100,6084.57,60.85,0,1,1.04
2022-11-13,Books,Business Book,124,2950.95,23.8,0,1,0.95
2022-11-13,Furniture,Office Chair,13,1495.5,115.04,0,1,1.06
2022-11-13,Toys,Building Blocks,95,3235.03,34.05,0,1,1.06
2022-11-13,Sports,Yoga Mat,81,3517.29,43.42,0,1,1.07
2022-11-13,Beauty,Face Serum,238,5124.19,21.53,0,1,1.09
2022-11-14,Electronics,Smart Speaker,20,3008.9,150.45,1,1,1.16
2022-11-14,Groceries,Organic Cereal,646,3103.95,4.8,1,1,0.91
2022-11-14,Clothing,Running Shoes,113,6731.76,59.57,1,1,0.96
2022-11-14,Books,Business Book,182,4273.54,23.48,1,1,0.89
2022-11-14,Furniture,Office Chair,7,850.38,121.48,1,1,1.3
2022-11-14,Toys,Building Blocks,98,3262.63,33.29,1,1,0.97
2022-11-14,Sports,Yoga Mat,71,3267.76,46.02,1,1,1.19
2022-11-14,Beauty,Face Serum,320,6245.0,19.52,1,1,0.85
2022-11-15,Electronics,Smart Speaker,25,3921.67,156.87,0,1,1.1
2022-11-15,Groceries,Organic Cereal,481,2424.4,5.04,0,1,0.88
2022-11-15,Clothing,Running Shoes,107,6411.48,59.92,0,1,1.09
2022-11-15,Books,Business Book,111,2980.41,26.85,0,1,0.95
2022-11-15,Furniture,Office Chair,7,816.32,116.62,0,1,0.86
2022-11-15,Toys,Building Blocks,75,2706.62,36.09,0,1,1.0
2022-11-15,Sports,Yoga Mat,66,2861.91,43.36,0,1,0.94
2022-11-15,Beauty,Face Serum,224,4724.58,21.09,0,1,0.78
2022-11-16,Electronics,Smart Speaker,6,940.98,156.83,0,1,1.11
2022-11-16,Groceries,Organic Cereal,502,2364.87,4.71,0,1,1.09
2022-11-16,Clothing,Running Shoes,111,6457.85,58.18,0,1,0.91
2022-11-16,Books,Business Book,133,3299.46,24.81,0,1,1.1
2022-11-16,Furniture,Office Chair,19,2320.18,122.11,0,1,1.05
2022-11-16,Toys,Building Blocks,84,2843.03,33.85,0,1,1.07
2022-11-16,Sports,Yoga Mat,56,2614.63,46.69,0,1,1.05
2022-11-16,Beauty,Face Serum,203,4233.31,20.85,0,1,1.2
2022-11-17,Electronics,Smart Speaker,12,1869.21,155.77,0,1,1.15
2022-11-17,Groceries,Organic Cereal,451,2275.1,5.04,0,1,0.97
2022-11-17,Clothing,Running Shoes,100,5979.74,59.8,0,1,0.98
2022-11-17,Books,Business Book,107,2807.16,26.24,0,1,1.13
2022-11-17,Furniture,Office Chair,7,829.6,118.51,0,1,1.05
2022-11-17,Toys,Building Blocks,73,2538.55,34.77,0,1,0.85
2022-11-17,Sports,Yoga Mat,59,2621.62,44.43,0,1,1.06
2022-11-17,Beauty,Face Serum,194,3922.43,20.22,0,1,1.15
2022-11-18,Electronics,Smart Speaker,17,2659.14,156.42,1,1,1.11
2022-11-18,Groceries,Organic Cereal,555,2908.34,5.24,1,1,1.16
2022-11-18,Clothing,Running Shoes,130,7273.46,55.95,1,1,1.11
2022-11-18,Books,Business Book,144,3516.47,24.42,1,1,0.97
2022-11-18,Furniture,Office Chair,19,2079.08,109.43,1,1,1.05
2022-11-18,Toys,Building Blocks,86,2821.28,32.81,1,1,1.05
2022-11-18,Sports,Yoga Mat,82,3507.31,42.77,1,1,1.04
2022-11-18,Beauty,Face Serum,270,5796.5,21.47,1,1,0.99
2022-11-19,Electronics,Smart Speaker,17,2474.03,145.53,1,1,1.16
2022-11-19,Groceries,Organic Cereal,638,3127.21,4.9,1,1,0.95
2022-11-19,Clothing,Running Shoes,116,7132.57,61.49,1,1,0.81
2022-11-19,Books,Business Book,177,4416.96,24.95,1,1,0.93
2022-11-19,Furniture,Office Chair,21,2398.86,114.23,1,1,0.93
2022-11-19,Toys,Building Blocks,102,3494.21,34.26,1,1,0.93
2022-11-19,Sports,Yoga Mat,94,3813.78,40.57,1,1,1.0
2022-11-19,Beauty,Face Serum,286,5878.68,20.55,1,1,1.03
2022-11-20,Electronics,Smart Speaker,17,2439.72,143.51,1,1,0.97
2022-11-20,Groceries,Organic Cereal,679,3189.21,4.7,1,1,1.03
2022-11-20,Clothing,Running Shoes,126,7623.54,60.5,1,1,1.1
2022-11-20,Books,Business Book,165,4315.17,26.15,1,1,0.92
2022-11-20,Furniture,Office Chair,15,1858.56,123.9,1,1,1.13
2022-11-20,Toys,Building Blocks,112,3961.72,35.37,1,1,1.03
2022-11-20,Sports,Yoga Mat,81,3689.45,45.55,1,1,1.1
2022-11-20,Beauty,Face Serum,326,6243.79,19.15,1,1,1.04
2022-11-21,Electronics,Smart Speaker,22,3446.65,156.67,1,1,0.93
2022-11-21,Groceries,Organic Cereal,586,2937.07,5.01,1,1,0.97
2022-11-21,Clothing,Running Shoes,115,7057.96,61.37,1,1,1.12
2022-11-21,Books,Business Book,159,4023.32,25.3,1,1,0.96
2022-11-21,Furniture,Office Chair,8,1043.73,130.47,1,1,1.14
2022-11-21,Toys,Building Blocks,86,3378.27,39.28,1,1,0.95
2022-11-21,Sports,Yoga Mat,77,3286.04,42.68,1,1,0.85
2022-11-21,Beauty,Face Serum,277,5190.99,18.74,1,1,0.97
2022-11-22,Electronics,Smart Speaker,9,1499.59,166.62,0,1,1.0
2022-11-22,Groceries,Organic Cereal,465,2282.22,4.91,0,1,0.89
2022-11-22,Clothing,Running Shoes,85,5112.47,60.15,0,1,1.26
2022-11-22,Books,Business Book,132,3172.06,24.03,0,1,0.94
2022-11-22,Furniture,Office Chair,9,1127.27,125.25,0,1,1.13
2022-11-22,Toys,Building Blocks,91,3101.58,34.08,0,1,1.01
2022-11-22,Sports,Yoga Mat,65,3470.2,53.39,0,1,1.08
2022-11-22,Beauty,Face Serum,233,4519.47,19.4,0,1,1.03
2022-11-23,Electronics,Smart Speaker,15,2080.33,138.69,0,1,0.96
2022-11-23,Groceries,Organic Cereal,496,2404.2,4.85,0,1,0.97
2022-11-23,Clothing,Running Shoes,82,5260.33,64.15,0,1,1.16
2022-11-23,Books,Business Book,125,3161.53,25.29,0,1,0.94
2022-11-23,Furniture,Office Chair,12,1562.98,130.25,0,1,0.92
2022-11-23,Toys,Building Blocks,83,2641.32,31.82,0,1,0.95
2022-11-23,Sports,Yoga Mat,48,2118.93,44.14,0,1,1.03
2022-11-23,Beauty,Face Serum,230,4822.64,20.97,0,1,1.01
2022-11-24,Electronics,Smart Speaker,17,2420.87,142.4,0,1,0.93
2022-11-24,Groceries,Organic Cereal,503,2358.16,4.69,0,1,1.04
2022-11-24,Clothing,Running Shoes,84,5073.98,60.4,0,1,1.0
2022-11-24,Books,Business Book,102,2647.02,25.95,0,1,1.04
2022-11-24,Furniture,Office Chair,10,1191.25,119.13,0,1,1.08
2022-11-24,Toys,Building Blocks,91,3084.14,33.89,0,1,0.86
2022-11-24,Sports,Yoga Mat,64,2839.86,44.37,0,1,0.93
2022-11-24,Beauty,Face Serum,238,5043.68,21.19,0,1,1.07
2022-11-25,Electronics,Smart Speaker,13,1860.94,143.15,0,1,0.94
2022-11-25,Groceries,Organic Cereal,549,2459.48,4.48,0,1,0.98
2022-11-25,Clothing,Running Shoes,108,6032.54,55.86,0,1,1.07
2022-11-25,Books,Business Book,120,2966.89,24.72,0,1,0.84
2022-11-25,Furniture,Office Chair,14,1723.27,123.09,0,1,1.16
2022-11-25,Toys,Building Blocks,70,2626.17,37.52,0,1,0.97
2022-11-25,Sports,Yoga Mat,50,2269.16,45.38,0,1,1.02
2022-11-25,Beauty,Face Serum,223,4314.47,19.35,0,1,0.87
2022-11-26,Electronics,Smart Speaker,19,2818.79,148.36,0,1,0.92
2022-11-26,Groceries,Organic Cereal,498,2452.89,4.93,0,1,1.04
2022-11-26,Clothing,Running Shoes,81,5086.64,62.8,0,1,1.17
2022-11-26,Books,Business Book,108,2766.98,25.62,0,1,0.74
2022-11-26,Furniture,Office Chair,12,1456.5,121.37,0,1,0.9
2022-11-26,Toys,Building Blocks,80,2712.03,33.9,0,1,1.0
2022-11-26,Sports,Yoga Mat,69,3245.41,47.03,0,1,1.0
2022-11-26,Beauty,Face Serum,242,4900.74,20.25,0,1,1.03
2022-11-27,Electronics,Smart Speaker,14,2088.51,149.18,0,1,1.01
2022-11-27,Groceries,Organic Cereal,472,2578.21,5.46,0,1,1.05
2022-11-27,Clothing,Running Shoes,83,4991.37,60.14,0,1,1.07
2022-11-27,Books,Business Book,152,3482.98,22.91,0,1,1.12
2022-11-27,Furniture,Office Chair,13,1610.61,123.89,0,1,1.12
2022-11-27,Toys,Building Blocks,109,3469.6,31.83,0,1,0.96
2022-11-27,Sports,Yoga Mat,64,2927.51,45.74,0,1,0.96
2022-11-27,Beauty,Face Serum,221,4249.78,19.23,0,1,1.0
2022-11-28,Electronics,Smart Speaker,16,2505.69,156.61,0,1,0.91
2022-11-28,Groceries,Organic Cereal,404,2144.64,5.31,0,1,1.1
2022-11-28,Clothing,Running Shoes,97,5896.09,60.78,0,1,1.06
2022-11-28,Books,Business Book,126,3067.22,24.34,0,1,1.07
2022-11-28,Furniture,Office Chair,17,1906.21,112.13,0,1,0.89
2022-11-28,Toys,Building Blocks,69,2665.95,38.64,0,1,1.03
2022-11-28,Sports,Yoga Mat,49,2184.63,44.58,0,1,1.05
2022-11-28,Beauty,Face Serum,207,4528.96,21.88,0,1,0.91
2022-11-29,Electronics,Smart Speaker,16,2434.96,152.18,0,1,1.03
2022-11-29,Groceries,Organic Cereal,479,2275.86,4.75,0,1,0.88
2022-11-29,Clothing,Running Shoes,93,5446.84,58.57,0,1,1.06
2022-11-29,Books,Business Book,133,3373.44,25.36,0,1,1.0
2022-11-29,Furniture,Office Chair,13,1544.98,118.84,0,1,1.05
2022-11-29,Toys,Building Blocks,80,2621.69,32.77,0,1,0.87
2022-11-29,Sports,Yoga Mat,64,2917.56,45.59,0,1,0.92
2022-11-29,Beauty,Face Serum,230,4634.87,20.15,0,1,1.06
2022-11-30,Electronics,Smart Speaker,16,2414.74,150.92,0,1,0.96
2022-11-30,Groceries,Organic Cereal,465,2393.05,5.15,0,1,0.97
2022-11-30,Clothing,Running Shoes,81,5009.12,61.84,0,1,0.97
2022-11-30,Books,Business Book,119,2818.05,23.68,0,1,0.98
2022-11-30,Furniture,Office Chair,8,1010.38,126.3,0,1,0.84
2022-11-30,Toys,Building Blocks,78,2373.75,30.43,0,1,1.04
2022-11-30,Sports,Yoga Mat,56,2454.91,43.84,0,1,1.04
2022-11-30,Beauty,Face Serum,216,4233.93,19.6,0,1,0.94
2022-12-01,Electronics,Smart Speaker,13,1880.19,144.63,0,1,0.96
2022-12-01,Groceries,Organic Cereal,427,2065.94,4.84,0,1,0.95
2022-12-01,Clothing,Running Shoes,84,5563.0,66.23,0,1,1.06
2022-12-01,Books,Business Book,101,2702.3,26.76,0,1,0.89
2022-12-01,Furniture,Office Chair,13,1546.63,118.97,0,1,1.16
2022-12-01,Toys,Building Blocks,79,2751.46,34.83,0,1,1.11
